coupon_id,item_id,brand,brand_type,category
31,52198,56,Local,Grocery
31,7103,1101,Established,Grocery
33,7219,56,Local,Seafood
32,7879,562,Established,Pharmaceutical
33,11655,1105,Established,Packaged Meat
32,15301,4357,Established,Skin & Hair Care
32,18783,56,Local,Pharmaceutical
32,42524,4412,Established,Pharmaceutical
31,51245,544,Established,Grocery
30,3885,56,Local,Grocery
32,4568,4420,Established,Pharmaceutical
33,4695,1898,Established,Packaged Meat
32,48277,4362,Established,Skin & Hair Care
32,12902,4807,Established,Pharmaceutical
32,12905,56,Local,Pharmaceutical
32,16546,686,Established,Pharmaceutical
29,1647,1294,Established,Natural Products
29,42464,1487,Established,Natural Products
29,42939,56,Local,Natural Products
33,2960,350,Established,Packaged Meat
33,42123,2011,Established,Packaged Meat
32,44683,4412,Established,Pharmaceutical
32,36405,866,Established,Skin & Hair Care
32,39495,323,Established,Pharmaceutical
31,30460,1558,Established,Grocery
29,3973,56,Local,Natural Products
33,5380,56,Local,Seafood
32,56495,57,Established,Pharmaceutical
32,6111,2035,Established,Pharmaceutical
32,13424,56,Local,Pharmaceutical
29,17314,741,Established,Flowers & Plants
32,28086,673,Established,Pharmaceutical
29,52670,1487,Established,Natural Products
32,33117,56,Local,Pharmaceutical
29,40855,4805,Established,Natural Products
33,54519,3007,Established,Seafood
31,51418,2157,Established,Packaged Meat
33,56575,2752,Established,Meat
33,3951,279,Established,Meat
32,7650,2134,Established,Pharmaceutical
33,42511,989,Established,Packaged Meat
30,42245,278,Established,Grocery
32,54811,316,Established,Pharmaceutical
29,12956,741,Established,Flowers & Plants
33,12960,2616,Established,Meat
33,12984,4225,Established,Packaged Meat
29,35336,1537,Established,"Dairy, Juices & Snacks"
32,60262,56,Local,Pharmaceutical
33,42138,2914,Established,Seafood
30,49771,1367,Established,Grocery
32,49428,4419,Established,Pharmaceutical
32,57154,4412,Established,Pharmaceutical
30,61947,1337,Established,Grocery
30,1195,1101,Established,Grocery
31,41987,56,Local,Grocery
29,46185,4813,Established,Vegetables (cut)
31,5832,209,Established,Grocery
32,5893,4356,Established,Skin & Hair Care
31,9442,967,Established,Grocery
33,9475,702,Established,Packaged Meat
32,12688,1470,Established,Skin & Hair Care
31,23946,56,Local,Seafood
32,31003,2088,Established,Pharmaceutical
32,34506,4321,Established,Pharmaceutical
32,34538,1989,Established,Skin & Hair Care
33,49866,2523,Established,Meat
32,45270,686,Established,Pharmaceutical
32,54791,1667,Established,Pharmaceutical
32,50980,56,Local,Pharmaceutical
31,9582,1124,Established,Grocery
29,9634,2461,Established,Flowers & Plants
29,809,1,Established,Natural Products
32,53826,1273,Established,Skin & Hair Care
33,24162,720,Established,Packaged Meat
32,31649,4380,Established,Pharmaceutical
32,35105,673,Established,Pharmaceutical
32,35287,1274,Established,Pharmaceutical
33,17266,4232,Established,Meat
32,21242,56,Local,Pharmaceutical
32,21278,953,Established,Pharmaceutical
29,21329,4993,Established,Grocery
30,24679,2437,Established,Grocery
29,49160,1826,Established,Natural Products
32,51859,1025,Established,Pharmaceutical
32,62338,953,Established,Pharmaceutical
31,13195,1124,Established,Grocery
32,16798,4370,Established,Pharmaceutical
30,20181,278,Established,Grocery
32,57089,4412,Established,Pharmaceutical
32,57237,4365,Established,Skin & Hair Care
31,3521,56,Local,Grocery
32,63741,5357,Established,Pharmaceutical
29,39562,56,Local,Natural Products
31,44121,56,Local,Grocery
30,43417,56,Local,Grocery
32,2088,4330,Established,Pharmaceutical
31,37741,544,Established,Grocery
33,63496,1278,Established,Packaged Meat
32,14064,158,Established,Pharmaceutical
30,31793,1806,Established,Grocery
29,35338,582,Established,Natural Products
30,41743,1016,Established,Grocery
32,46902,4375,Established,Pharmaceutical
29,48524,1487,Established,Natural Products
32,45704,1470,Established,Skin & Hair Care
33,50129,3665,Established,Meat
29,2480,56,Local,Natural Products
32,62339,953,Established,Pharmaceutical
29,3042,56,Local,Natural Products
31,29935,1050,Established,Grocery
32,29937,56,Local,Pharmaceutical
30,31545,56,Local,Grocery
32,57320,2309,Established,Pharmaceutical
29,63517,5116,Established,Miscellaneous
29,58443,578,Established,Flowers & Plants
32,61079,165,Established,Pharmaceutical
32,61163,165,Established,Pharmaceutical
32,36135,158,Established,Pharmaceutical
32,36598,158,Established,Pharmaceutical
30,36640,4700,Established,Grocery
32,40271,1983,Established,Pharmaceutical
33,58102,56,Local,Seafood
30,40680,209,Established,Grocery
29,49819,1487,Established,Natural Products
33,28597,2761,Established,Meat
29,28629,708,Established,Natural Products
32,32692,4346,Established,Pharmaceutical
30,29209,56,Local,Grocery
33,36582,4191,Established,Meat
31,20151,2006,Established,Grocery
32,23183,158,Established,Pharmaceutical
32,23186,1582,Established,Pharmaceutical
30,34155,1922,Established,Grocery
30,37270,1308,Established,Grocery
29,44011,1,Established,Natural Products
32,42928,115,Established,Pharmaceutical
32,1537,158,Established,Pharmaceutical
32,41512,4376,Established,Pharmaceutical
33,41744,2578,Established,Meat
31,42296,56,Local,Grocery
32,7020,4489,Established,Pharmaceutical
29,7084,602,Established,Flowers & Plants
33,7120,2704,Established,Meat
29,7132,4898,Established,Seafood
30,10655,1337,Established,Grocery
32,48335,56,Local,Skin & Hair Care
31,4037,56,Local,Grocery
32,17547,4302,Established,Pharmaceutical
32,17580,4811,Established,Pharmaceutical
32,28933,1041,Established,Pharmaceutical
32,32479,56,Local,Pharmaceutical
31,35657,1982,Established,Grocery
30,3519,56,Local,Grocery
31,3844,967,Established,Grocery
30,3433,56,Local,Grocery
30,7031,278,Established,Grocery
33,14555,2598,Established,Meat
33,14752,2754,Established,Meat
30,39725,387,Established,Grocery
30,45172,278,Established,Grocery
33,23708,702,Established,Packaged Meat
31,27275,56,Local,Grocery
32,27316,1342,Established,Pharmaceutical
31,30699,864,Established,Grocery
30,1942,56,Local,Grocery
33,42237,56,Local,Meat
33,49851,56,Local,Packaged Meat
33,60796,4260,Established,Seafood
32,60764,816,Local,Pharmaceutical
30,44519,56,Local,Grocery
33,44556,3509,Established,Meat
30,14547,278,Established,Grocery
33,18119,702,Established,Packaged Meat
32,21348,1669,Established,Pharmaceutical
31,35647,1923,Established,Grocery
31,29381,1354,Established,Grocery
31,36099,119,Established,Grocery
32,36198,5072,Established,Pharmaceutical
32,36220,4360,Established,Skin & Hair Care
31,48569,209,Established,Grocery
32,22237,56,Local,Pharmaceutical
30,29603,1717,Established,Grocery
32,29701,1760,Established,Skin & Hair Care
31,14977,1803,Established,Grocery
32,15032,2307,Established,Skin & Hair Care
30,18460,56,Local,Grocery
31,25346,1050,Established,Grocery
30,28939,56,Local,Grocery
30,32462,278,Established,Grocery
31,32543,56,Local,Grocery
31,36147,147,Established,Grocery
29,43267,1,Established,Natural Products
32,51247,686,Established,Pharmaceutical
32,51269,16,Established,Skin & Hair Care
33,12602,3802,Established,Meat
33,12681,702,Established,Packaged Meat
32,20207,673,Established,Pharmaceutical
32,59403,1258,Established,Pharmaceutical
30,41052,387,Established,Grocery
30,39413,56,Local,Grocery
29,63509,5125,Established,Miscellaneous
31,6330,56,Local,Grocery
29,17865,1,Established,Natural Products
31,28960,1649,Established,Grocery
32,17236,4350,Established,Pharmaceutical
30,21176,501,Established,Grocery
32,32755,866,Established,Skin & Hair Care
32,13256,4309,Established,Pharmaceutical
32,23647,158,Established,Pharmaceutical
32,23649,56,Local,Pharmaceutical
32,23681,2286,Established,Pharmaceutical
31,19092,939,Established,Grocery
31,22658,56,Local,Grocery
30,37430,681,Established,Grocery
32,11126,56,Local,Pharmaceutical
33,14701,4212,Established,Meat
32,18378,4412,Established,Pharmaceutical
31,3325,56,Local,Grocery
32,28975,183,Established,Pharmaceutical
31,39642,56,Local,Grocery
29,43778,1,Established,Natural Products
29,41811,1,Established,Natural Products
33,42387,984,Established,Packaged Meat
30,1455,278,Established,Grocery
33,18599,2068,Established,Packaged Meat
31,36899,133,Established,Grocery
30,46974,56,Local,Grocery
30,46436,56,Local,Grocery
30,47576,681,Established,Grocery
32,47722,866,Established,Skin & Hair Care
30,47577,1337,Established,Grocery
29,49194,4700,Established,Natural Products
30,52808,1337,Established,Grocery
31,45044,133,Established,Grocery
32,20020,158,Established,Pharmaceutical
32,20060,56,Local,Pharmaceutical
29,27272,602,Established,Flowers & Plants
32,30951,2307,Established,Skin & Hair Care
30,34404,209,Established,Grocery
32,58667,1319,Established,Pharmaceutical
31,58703,1796,Established,Grocery
31,46693,56,Local,Packaged Meat
32,49780,1981,Established,Pharmaceutical
29,44682,1,Established,Natural Products
30,35251,404,Established,Grocery
32,45865,1981,Established,Pharmaceutical
32,48899,1757,Established,Pharmaceutical
32,46060,4375,Established,Pharmaceutical
31,7669,1105,Established,Grocery
33,18945,3497,Established,Meat
32,60761,1252,Established,Pharmaceutical
33,4565,1991,Established,Packaged Meat
32,57224,328,Established,Skin & Hair Care
32,58594,4947,Established,Pharmaceutical
32,27149,328,Established,Skin & Hair Care
32,55208,2088,Established,Pharmaceutical
31,33673,1,Established,Grocery
32,33699,2190,Established,Pharmaceutical
32,37389,686,Established,Pharmaceutical
31,44237,967,Established,Grocery
33,39876,1225,Established,Packaged Meat
31,13916,280,Established,Grocery
31,19835,412,Established,Grocery
32,23450,56,Local,Pharmaceutical
29,34078,4937,Established,Natural Products
33,60721,4170,Established,Meat
32,5988,686,Established,Pharmaceutical
30,39537,477,Established,Grocery
31,52200,56,Local,Grocery
30,40874,56,Local,Grocery
33,53326,2011,Established,Packaged Meat
32,54415,4375,Established,Pharmaceutical
32,54222,1856,Established,Pharmaceutical
29,60183,4546,Established,"Dairy, Juices & Snacks"
32,63448,848,Established,Pharmaceutical
32,57792,4365,Established,Skin & Hair Care
33,2279,3236,Established,Meat
33,12396,3764,Established,Meat
29,19652,1,Established,Natural Products
31,4659,133,Established,Grocery
32,16177,1274,Established,Pharmaceutical
32,3693,1582,Established,Pharmaceutical
32,59833,644,Established,Pharmaceutical
30,9193,278,Established,Grocery
31,16834,1105,Established,Grocery
33,16873,2735,Established,Meat
32,5582,56,Local,Skin & Hair Care
32,5651,911,Established,Skin & Hair Care
32,20636,1034,Established,Pharmaceutical
32,20753,4302,Established,Pharmaceutical
30,27941,56,Local,Grocery
32,27944,2100,Established,Pharmaceutical
32,31405,56,Local,Pharmaceutical
32,31632,4924,Established,Pharmaceutical
31,38150,967,Established,Grocery
31,9425,2217,Established,"Dairy, Juices & Snacks"
29,9466,2004,Established,Natural Products
31,5638,4817,Established,Grocery
32,13652,1470,Established,Skin & Hair Care
31,24871,1335,Established,Grocery
30,39212,56,Local,Grocery
31,41362,4817,Established,Grocery
30,40965,681,Established,Grocery
30,2019,56,Local,Grocery
32,9390,4348,Established,Pharmaceutical
32,9398,4348,Established,Pharmaceutical
32,9447,4377,Established,Pharmaceutical
31,12936,56,Local,Grocery
32,12969,4811,Established,Pharmaceutical
32,16589,158,Established,Pharmaceutical
32,20318,56,Local,Pharmaceutical
29,23865,1,Established,Natural Products
29,6690,602,Established,Natural Products
29,27501,2004,Established,Natural Products
32,31219,189,Established,Pharmaceutical
30,43495,278,Established,Grocery
32,34539,4319,Established,Pharmaceutical
32,34700,679,Established,Pharmaceutical
29,55795,39,Established,Natural Products
32,50251,1041,Established,Pharmaceutical
29,50294,4700,Established,Natural Products
29,11880,1,Established,Natural Products
32,18913,1470,Established,Pharmaceutical
32,18968,4290,Established,Pharmaceutical
33,33756,3781,Established,Meat
29,30145,152,Established,Natural Products
32,10784,4437,Established,Pharmaceutical
33,28018,2559,Established,Meat
33,31592,3500,Established,Meat
33,34884,989,Established,Packaged Meat
32,34042,644,Established,Pharmaceutical
30,9783,1337,Established,Grocery
33,9917,2563,Established,Meat
30,44207,56,Local,Grocery
33,54575,2925,Established,Seafood
29,54616,4700,Established,"Dairy, Juices & Snacks"
31,39448,979,Established,Grocery
32,25695,328,Established,Skin & Hair Care
32,36709,56,Local,Pharmaceutical
32,29068,1149,Established,Pharmaceutical
29,32716,2881,Established,Grocery
29,36418,2818,Established,Flowers & Plants
30,6078,1388,Established,Grocery
31,6090,1441,Established,Packaged Meat
31,24064,1689,Established,Grocery
32,24099,1871,Established,Pharmaceutical
31,27631,849,Established,Grocery
32,27756,1470,Established,Pharmaceutical
32,48870,4369,Established,Pharmaceutical
29,41637,1,Established,Natural Products
32,41084,686,Established,Pharmaceutical
32,58466,4411,Established,Pharmaceutical
33,50611,56,Local,Meat
33,51091,4140,Established,Meat
32,49099,686,Established,Pharmaceutical
30,49115,278,Established,Grocery
32,8784,4419,Established,Pharmaceutical
32,16183,57,Established,Pharmaceutical
31,23138,468,Established,Grocery
31,50471,5261,Established,Grocery
31,24887,826,Established,Grocery
32,31843,673,Established,Pharmaceutical
31,48759,412,Established,Grocery
29,38151,1487,Established,Natural Products
32,8556,4376,Established,Pharmaceutical
33,8705,989,Established,Packaged Meat
32,8733,158,Established,Pharmaceutical
30,12186,1305,Established,Grocery
32,13946,2088,Established,Pharmaceutical
31,21744,133,Established,Grocery
32,32400,4364,Established,Skin & Hair Care
31,16002,56,Local,Grocery
32,60780,770,Established,Pharmaceutical
32,2106,4367,Established,Pharmaceutical
31,10608,923,Established,"Dairy, Juices & Snacks"
32,30802,953,Established,Pharmaceutical
31,2728,56,Local,Grocery
32,4125,56,Local,Skin & Hair Care
32,13919,1776,Established,Pharmaceutical
31,17502,81,Established,Grocery
33,20944,989,Established,Packaged Meat
33,24356,56,Local,Seafood
33,24365,2755,Established,Meat
32,27970,56,Local,Pharmaceutical
32,16196,56,Local,Pharmaceutical
33,23131,3794,Established,Meat
32,23204,839,Established,Pharmaceutical
32,30423,56,Local,Pharmaceutical
29,58540,1487,Established,Natural Products
32,51292,56,Local,Pharmaceutical
30,4236,1337,Established,Grocery
32,54600,328,Established,Skin & Hair Care
33,54615,2965,Established,Seafood
30,44703,56,Local,Grocery
30,42824,56,Local,Grocery
33,62203,4965,Established,Seafood
32,40714,686,Established,Pharmaceutical
30,40717,56,Local,Grocery
32,14579,673,Established,Pharmaceutical
32,18017,1646,Established,Pharmaceutical
29,25533,2004,Established,Natural Products
30,33126,693,Established,Grocery
32,36711,953,Established,Pharmaceutical
32,33523,1496,Established,Pharmaceutical
32,38580,115,Established,Pharmaceutical
29,46774,602,Established,Natural Products
32,57257,2479,Established,Skin & Hair Care
30,59226,1101,Established,Grocery
32,59230,1470,Established,Pharmaceutical
32,40832,56,Local,Pharmaceutical
31,59730,1358,Established,Packaged Meat
29,47892,1346,Established,Natural Products
32,49878,4302,Established,Pharmaceutical
29,44876,56,Local,Natural Products
32,30560,673,Established,Pharmaceutical
32,33872,686,Established,Pharmaceutical
29,37147,602,Established,Natural Products
32,52061,1650,Established,Pharmaceutical
32,65444,4359,Established,Skin & Hair Care
32,65039,4375,Established,Pharmaceutical
32,66136,1582,Established,Pharmaceutical
32,62667,1969,Established,Pharmaceutical
32,62786,5357,Established,Pharmaceutical
32,63892,1762,Established,Pharmaceutical
31,63935,1382,Established,Seafood
32,63047,866,Established,Skin & Hair Care
32,63116,866,Established,Skin & Hair Care
30,27989,681,Established,Grocery
31,31500,4817,Established,Grocery
32,10115,2172,Established,Pharmaceutical
31,13349,714,Established,Grocery
32,13372,783,Established,Pharmaceutical
33,20817,4139,Established,Meat
32,24321,4325,Established,Pharmaceutical
32,24345,158,Established,Pharmaceutical
31,24415,1898,Established,Packaged Meat
32,35546,1104,Established,Skin & Hair Care
30,63151,2095,Established,Grocery
33,43888,989,Established,Packaged Meat
32,11083,4947,Established,Pharmaceutical
32,11130,328,Established,Skin & Hair Care
32,14446,866,Established,Skin & Hair Care
29,14530,1,Established,Natural Products
30,43536,56,Local,Grocery
29,45988,1066,Established,Natural Products
29,50123,2178,Established,"Dairy, Juices & Snacks"
33,14416,2387,Established,Packaged Meat
32,14447,2013,Established,Skin & Hair Care
32,56607,1760,Established,Skin & Hair Care
32,63192,328,Established,Skin & Hair Care
33,54483,2989,Established,Seafood
32,63673,2134,Established,Pharmaceutical
32,59415,953,Established,Pharmaceutical
32,7699,1274,Established,Pharmaceutical
29,61180,1294,Established,Natural Products
33,6879,1105,Established,Packaged Meat
33,13797,3026,Established,Meat
31,17258,350,Established,Packaged Meat
30,24935,209,Established,Grocery
32,28800,4485,Established,Pharmaceutical
29,30966,1073,Established,Flowers & Plants
29,37784,4802,Established,Natural Products
30,358,56,Local,Grocery
32,63524,158,Established,Pharmaceutical
32,9192,4572,Established,Pharmaceutical
32,12787,4417,Established,Pharmaceutical
32,49326,4419,Established,Pharmaceutical
33,60314,4700,Established,Packaged Meat
29,3742,1,Established,Natural Products
32,5462,158,Established,Pharmaceutical
30,33207,501,Established,Grocery
33,33267,2635,Established,Meat
32,58713,4336,Established,Pharmaceutical
32,58214,316,Established,Pharmaceutical
29,58256,5307,Established,Garden
30,46820,56,Local,Grocery
30,50851,1075,Established,Grocery
31,60503,2157,Established,Packaged Meat
29,30232,602,Established,Flowers & Plants
31,1344,1958,Established,Grocery
31,46396,56,Local,Grocery
33,37752,1543,Established,Packaged Meat
30,17825,56,Local,Grocery
32,25094,158,Established,Pharmaceutical
30,25145,4790,Established,Grocery
33,35929,1108,Established,Seafood
32,13350,316,Established,Pharmaceutical
30,8313,1095,Established,Grocery
29,41690,1,Established,Natural Products
31,54952,5057,Established,"Dairy, Juices & Snacks"
31,3910,4817,Established,Grocery
29,4115,1294,Established,Natural Products
31,11297,714,Established,Grocery
30,18543,278,Established,Grocery
32,13304,1760,Established,Skin & Hair Care
31,16697,967,Established,Grocery
32,16699,285,Established,Pharmaceutical
33,24248,2745,Established,Meat
30,31584,1388,Established,Grocery
31,37782,864,Established,Grocery
29,51036,5083,Established,Natural Products
33,39939,56,Local,Packaged Meat
29,40305,1487,Established,Natural Products
31,55043,1367,Established,Grocery
32,48685,2088,Established,Pharmaceutical
32,44669,673,Established,Pharmaceutical
30,39189,461,Established,Grocery
32,9707,1149,Established,Pharmaceutical
31,9900,56,Local,Grocery
30,40453,1075,Established,Grocery
30,587,278,Established,Grocery
32,1297,189,Established,Pharmaceutical
32,27391,953,Established,Pharmaceutical
32,35411,328,Established,Skin & Hair Care
30,35477,56,Local,Grocery
32,47426,1470,Established,Skin & Hair Care
32,8608,686,Established,Pharmaceutical
32,12162,4412,Established,Pharmaceutical
30,12301,946,Established,Grocery
32,33528,4302,Established,Pharmaceutical
29,33540,602,Established,Flowers & Plants
32,51351,562,Established,Skin & Hair Care
31,1483,1276,Established,Grocery
31,52123,56,Local,Grocery
30,46337,56,Local,Grocery
33,46041,4143,Established,Meat
32,30539,4807,Established,Pharmaceutical
32,30703,316,Established,Pharmaceutical
32,34169,673,Established,Pharmaceutical
32,34249,56,Local,Pharmaceutical
31,40592,967,Established,Grocery
32,48470,2088,Established,Pharmaceutical
32,49925,4334,Established,Pharmaceutical
31,54360,967,Established,Grocery
31,38854,56,Local,Packaged Meat
33,48310,4791,Established,Seafood
32,26843,4358,Established,Skin & Hair Care
31,30221,967,Established,Grocery
29,33671,2842,Established,Natural Products
32,33704,323,Established,Pharmaceutical
29,30886,602,Established,Natural Products
32,31033,1470,Established,Pharmaceutical
33,39236,989,Established,Packaged Meat
32,12345,4423,Established,Pharmaceutical
32,12361,2088,Established,Pharmaceutical
29,12423,1312,Established,"Dairy, Juices & Snacks"
33,30504,2616,Established,Meat
33,33583,1113,Established,Meat
33,33693,4101,Established,Meat
33,40644,989,Established,Packaged Meat
32,20186,2134,Established,Pharmaceutical
31,1075,119,Established,Grocery
31,25050,1587,Established,Grocery
30,28337,209,Established,Grocery
31,28426,5251,Established,Seafood
32,35584,4807,Established,Pharmaceutical
32,38726,115,Established,Pharmaceutical
29,42103,1,Established,Natural Products
31,4210,1124,Established,Grocery
30,41849,777,Established,Grocery
32,43494,56,Local,Pharmaceutical
33,5478,989,Established,Packaged Meat
32,12447,56,Local,Skin & Hair Care
29,20116,1042,Established,Natural Products
32,25350,4367,Established,Pharmaceutical
32,32663,1672,Established,Pharmaceutical
32,37890,115,Established,Pharmaceutical
31,40132,133,Established,Grocery
31,44172,56,Local,Grocery
33,44378,56,Local,Packaged Meat
31,47975,56,Local,Grocery
32,50483,261,Established,Pharmaceutical
29,37702,4454,Established,Natural Products
31,37765,544,Established,Grocery
32,37126,1957,Established,Skin & Hair Care
29,40893,602,Established,Natural Products
31,51880,4445,Established,Grocery
30,51893,1337,Established,Grocery
32,17614,1470,Established,Pharmaceutical
32,49113,158,Established,Pharmaceutical
32,51416,1878,Established,Pharmaceutical
30,51477,1337,Established,Grocery
32,51628,1470,Established,Skin & Hair Care
29,13757,1,Established,Natural Products
32,43293,158,Established,Pharmaceutical
32,21478,866,Established,Skin & Hair Care
33,44290,1565,Established,Packaged Meat
29,7308,1948,Established,Natural Products
31,11031,544,Established,Grocery
31,18112,133,Established,Grocery
32,18139,1672,Established,Pharmaceutical
33,1422,1105,Established,Packaged Meat
33,2740,3031,Established,Meat
30,14544,1388,Established,Grocery
32,25307,866,Established,Skin & Hair Care
32,35871,4377,Established,Pharmaceutical
32,35940,328,Established,Skin & Hair Care
32,36033,1101,Established,Pharmaceutical
31,3228,56,Local,Grocery
31,57980,1050,Established,Grocery
31,26316,133,Established,Grocery
30,30045,56,Local,Grocery
32,30058,183,Established,Pharmaceutical
32,30106,158,Established,Pharmaceutical
30,33089,946,Established,Grocery
32,36690,4572,Established,Pharmaceutical
32,36758,686,Established,Pharmaceutical
31,13208,56,Local,Grocery
32,20512,1470,Established,Pharmaceutical
32,23776,56,Local,Pharmaceutical
29,27414,2772,Established,Flowers & Plants
33,27502,910,Established,Packaged Meat
32,27602,1760,Established,Skin & Hair Care
32,65345,1969,Established,Pharmaceutical
30,65325,56,Local,Grocery
30,66113,387,Established,Grocery
29,66550,789,Established,"Dairy, Juices & Snacks"
32,66219,816,Local,Pharmaceutical
32,64031,1470,Established,Skin & Hair Care
33,64032,2615,Established,Meat
31,64146,147,Established,Grocery
31,64149,147,Established,Grocery
30,64150,1337,Established,Grocery
32,66199,816,Local,Pharmaceutical
30,65414,1101,Established,Grocery
32,62717,4894,Established,Pharmaceutical
32,62815,368,Established,Pharmaceutical
32,63867,1762,Established,Pharmaceutical
32,63234,328,Established,Skin & Hair Care
32,63868,57,Established,Pharmaceutical
32,62840,1342,Established,Pharmaceutical
32,62704,686,Established,Pharmaceutical
33,63778,56,Local,Packaged Meat
31,66211,2217,Established,"Dairy, Juices & Snacks"
29,65891,5305,Established,Flowers & Plants
32,63160,4829,Established,Skin & Hair Care
31,65042,939,Established,Grocery
33,66964,1000,Established,Packaged Meat
29,66970,4997,Established,Natural Products
32,62763,232,Established,Pharmaceutical
32,63804,1051,Established,Pharmaceutical
32,63818,1025,Established,Pharmaceutical
32,63857,189,Established,Pharmaceutical
32,63858,4412,Established,Pharmaceutical
32,63860,4375,Established,Pharmaceutical
31,60039,2157,Established,Packaged Meat
33,60060,56,Local,Seafood
30,11333,278,Established,Grocery
31,4599,967,Established,Grocery
30,19051,3681,Established,Grocery
31,22593,1587,Established,Grocery
32,26226,108,Established,Skin & Hair Care
31,51598,544,Established,Grocery
30,51609,209,Established,Grocery
32,36818,56,Local,Pharmaceutical
33,3394,3775,Established,Meat
32,3394,3775,Established,Meat
29,23426,2893,Established,Flowers & Plants
31,23458,387,Established,Grocery
30,35259,56,Local,Grocery
33,40928,1027,Established,Packaged Meat
31,42082,56,Local,Grocery
32,63500,644,Established,Pharmaceutical
30,4365,56,Local,Grocery
33,22036,2726,Established,Meat
32,22093,4358,Established,Skin & Hair Care
32,26021,56,Local,Pharmaceutical
31,29675,1558,Established,Grocery
32,33376,4363,Established,Skin & Hair Care
29,33386,602,Established,Natural Products
32,33401,686,Established,Pharmaceutical
32,37631,56,Local,Pharmaceutical
32,8248,4676,Established,Pharmaceutical
33,12211,2567,Established,Meat
31,19113,864,Established,Grocery
32,26543,53,Established,Pharmaceutical
32,30991,4375,Established,Pharmaceutical
30,19598,819,Established,Grocery
32,19745,1969,Established,Skin & Hair Care
33,42276,2584,Established,Meat
32,31022,102,Established,Pharmaceutical
32,33689,29,Established,Pharmaceutical
31,41939,56,Local,Grocery
29,42494,1,Established,Natural Products
31,45206,248,Established,Grocery
33,37675,2020,Established,Packaged Meat
33,34876,3798,Established,Meat
29,44190,1,Established,Natural Products
33,38665,3855,Established,Meat
32,56606,4375,Established,Pharmaceutical
30,17505,1978,Established,Grocery
32,28398,2134,Established,Pharmaceutical
32,34611,4326,Established,Pharmaceutical
31,37715,56,Local,Grocery
32,52783,673,Established,Pharmaceutical
32,46266,4404,Established,Pharmaceutical
31,36477,1696,Established,Grocery
29,12164,1294,Established,Natural Products
32,19656,56,Local,Pharmaceutical
32,26793,1983,Established,Pharmaceutical
31,30497,56,Local,Grocery
33,59813,461,Established,Packaged Meat
33,3940,56,Local,Packaged Meat
33,53362,1000,Established,Packaged Meat
32,54954,4688,Established,Pharmaceutical
32,55019,368,Established,Pharmaceutical
30,4837,4700,Established,Grocery
32,11593,4308,Established,Pharmaceutical
30,11663,278,Established,Grocery
32,18674,4337,Established,Pharmaceutical
31,22178,798,Established,Grocery
33,25993,1990,Established,Packaged Meat
30,29348,681,Established,Grocery
30,29414,190,Established,Grocery
31,22634,498,Established,Grocery
32,29713,1149,Established,Pharmaceutical
33,36554,984,Established,Packaged Meat
30,37904,56,Local,Grocery
32,32023,328,Established,Skin & Hair Care
32,32042,83,Established,Pharmaceutical
32,15753,91,Established,Pharmaceutical
32,23161,158,Established,Pharmaceutical
33,26710,2622,Established,Meat
31,34082,923,Established,"Dairy, Juices & Snacks"
31,37758,1996,Established,Grocery
30,5790,681,Established,Grocery
31,9428,4775,Established,"Dairy, Juices & Snacks"
32,12810,102,Established,Pharmaceutical
33,12939,2635,Established,Meat
32,23789,673,Established,Pharmaceutical
31,23802,967,Established,Grocery
30,27433,56,Local,Grocery
31,39865,1636,Established,Grocery
32,59470,4357,Established,Skin & Hair Care
32,37054,158,Established,Pharmaceutical
29,37674,1,Established,Natural Products
32,55037,368,Established,Pharmaceutical
32,9244,53,Established,Pharmaceutical
32,9275,1149,Established,Pharmaceutical
32,13098,686,Established,Pharmaceutical
32,13190,328,Established,Skin & Hair Care
32,13207,2100,Established,Pharmaceutical
32,16740,189,Established,Pharmaceutical
32,31719,953,Established,Pharmaceutical
30,40266,56,Local,Grocery
31,40979,946,Established,Grocery
32,43274,115,Established,Pharmaceutical
29,59757,671,Established,Natural Products
29,59769,2461,Established,Flowers & Plants
32,43147,158,Established,Pharmaceutical
32,6817,328,Established,Skin & Hair Care
32,10361,2035,Established,Pharmaceutical
32,17781,4348,Established,Pharmaceutical
31,17800,56,Local,Grocery
32,17845,158,Established,Pharmaceutical
32,21666,311,Established,Pharmaceutical
32,60430,816,Local,Pharmaceutical
30,43510,1075,Established,Grocery
31,39004,1796,Established,Grocery
31,44455,1587,Established,Grocery
31,48916,1378,Established,Grocery
33,50147,3661,Established,Meat
30,43578,278,Established,Grocery
29,46088,2827,Established,Flowers & Plants
32,51426,686,Established,Pharmaceutical
31,56934,1124,Established,Grocery
32,4937,4374,Established,Pharmaceutical
32,4943,644,Established,Pharmaceutical
32,5009,2035,Established,Pharmaceutical
30,5081,278,Established,Grocery
29,8711,1,Established,Natural Products
31,11986,133,Established,Grocery
30,12013,209,Established,Grocery
32,15778,4357,Established,Pharmaceutical
29,22126,5073,Established,Garden
29,25524,5073,Established,Garden
33,29532,3741,Established,Meat
32,32574,4360,Established,Skin & Hair Care
29,32637,602,Established,Flowers & Plants
32,60131,5023,Established,Pharmaceutical
33,43186,989,Established,Packaged Meat
32,15458,56,Local,Pharmaceutical
29,18971,602,Established,Natural Products
30,26206,56,Local,Grocery
31,29910,147,Established,Grocery
33,60087,3559,Established,Meat
33,60103,3559,Established,Meat
30,51602,56,Local,Grocery
